"","id","group","genotype","treatment","machine","other","date","timeofday","length_experiment","median_speed","distance_traveled_mm__permin","turning_angle","meander","activitytime_permin_ST","act_bouts_ST","pause_duration_ST","numb_pause_permin_ST","activitytime_permin_TT","act_bouts_TT","pause_length_TT","numb_pauses_permin_TT","centrophobism_moving","centrophobism_sitting","number_of_walks_permin","stripe_deviation"
"70","169_CS_TP","CS_TP_1stcross","CS_TP","none","old","1stcross",2012-02-08,2014-10-23 13:43:18,4.99833333094915,13.9860613418418,556.033154851283,8.93633447067753,0.604247867771074,50.2367455867435,4.69999992847443,2,2.60086695689249,49.976658805195,3.5,2.19999980926514,3.00100033487595,0.0541666666666667,0.427516158818098,1.00033344495865,35.1124123156597
"71","170_CS_TZ","CS_TZ_1stcross","CS_TZ","none","old","1stcross",2012-02-08,2014-10-23 15:22:47,4.99833333094915,15.7133788364596,660.882492238836,6.44382644876196,0.38673067581611,46.5155051428776,25.3999998569489,0.799999952316284,1.60053351193384,46.6155383919742,34.0999999046326,5.65000009536743,1.20040013395038,0.575435203094778,0.993582887700535,2.80093364588422,32.2780483587461
"72","171_CS_HS","CS_HS_1stcross","CS_HS","none","old","1stcross",2012-02-08,2014-10-23 15:37:42,4.99833333094915,14.8241083709611,680.4752858563,6.19142561827406,0.403576456466198,54.5781926997044,16.0499999523163,1.79999995231628,1.40046682294211,54.338112711074,15.6499999761581,3.40000009536743,1.40046682294211,-0.449800973020787,-0.175202156334232,3.40113371285941,17.8513724778289
"73","172_CS_BvS","CS_BS_1stcross","CS_BS","none","old","1stcross",2012-02-08,2014-10-23 13:31:30,4.99833333094915,15.3984863785534,554.777162035534,7.11899523768906,0.437696172642168,44.8949649811244,11.2999999523163,0.649999976158142,4.0013337798346,45.1150383676351,15.2000000476837,2.20000004768372,2.60086695689249,-0.297297297297297,0.553382233088835,2.40080026790076,9.7803069003466
"74","173_CS_JC","CS_JC_1stcross","CS_JC","none","old","1stcross",2012-02-08,2014-10-23 15:30:48,4.99833333094915,16.0355542723388,596.558487636564,7.40057494727289,0.457856203965189,44.5748582978175,8.39999985694885,5.65000009536743,1.20040013395038,44.654884992494,2.89999985694885,5.04999995231628,1.60053351193384,-0.0584450402144772,-0.391915641476274,2.60086695689249,17.7606835631277
"75","174_CS_TP","CS_TP_1stcross","CS_TP","none","old","1stcross",2012-02-08,2014-10-23 16:15:10,4.99500000079473,16.9615155403158,586.769065110316,6.69890688993955,0.379371592967417,43.8638639332552,5.35000002384186,1.60000002384186,4.40440440370364,43.0630630848504,3.09999990463257,2.5,4.2042042035353,0.185882352941176,0.769408147578786,3.00300300252521,20.1341557622766
"76","175_CS_TZ","CS_TZ_1stcross","CS_TZ","none","old","1stcross",2012-02-08,2014-10-23 16:08:17,4.99833333094915,14.574637974647,638.596364234361,6.4924572837081,0.421542523805511,53.0976992774849,10.9500000476837,0.700000047683716,3.40113371285941,52.9376458404322,12.6000000238419,1.80000019073486,2.20073357890903,0.279411764705882,0.920193470374849,3.40113371285941,23.5823534106456
"77","176_CS_HS","CS_HS_1stcross","CS_HS","none","old","1stcross",2012-02-08,2014-10-23 16:36:24,4.99833333094915,14.6670790517895,715.948586365928,5.74718080493435,0.375508947635175,55.7385794863165,5.89999985694885,1.44999992847443,2.0006668899173,55.2784261111754,1.70000004768372,2.44999992847443,1.60053351193384,-0.216922438822066,0.310810810810811,5.20173391378497,10.6898647178656
"78","177_CS_BvS","CS_BS_1stcross","CS_BS","none","old","1stcross",2012-02-08,2014-10-23 16:30:26,4.99833333492279,11.1831816083075,295.564621064767,8.58954758151047,0.685841999534026,36.0920305890957,5.99999988079071,1.19999980926514,3.40113371015553,35.9519840881714,4.65000009536743,2,2.60086695482482,-0.0699186991869919,0.692047377326565,1.8006001994941,15.9578942277832
"79","178_CS_JC","CS_JC_1stcross","CS_JC","none","old","1stcross",2012-02-08,2014-10-23 16:54:30,4.99833333094915,14.7949501262042,384.365226442062,9.2281043930391,0.603128895196999,34.5915305457499,2.30000019073486,1.34999990463257,5.20173391378497,33.4711570110769,0.799999952316284,2.30000007152557,7.20240080370227,-0.269139700078927,-0.615207373271889,1.40046682294211,23.9289368479023
"80","179_CS_TP","CS_TP_1stcross","CS_TP","none","old","1stcross",2012-02-08,2014-10-23 17:13:31,4.98166666825612,16.4348856326745,669.850566791902,7.74726465294654,0.459000285174351,49.4613584128982,12.1500000953674,1.79999995231628,2.81030444875205,49.1803279010201,2.20000004768372,2.70000004768372,3.41251254491321,0.746633416458853,0.993975903614458,3.21177651285949,33.7912786489766
"81","180_CS_TZ","CS_TZ_1stcross","CS_TZ","none","old","1stcross",2012-02-08,2014-10-23 17:35:57,4.99833333094915,15.2678025456772,658.786259689126,6.88104840212131,0.430705840286032,53.437812515212,8.89999997615814,1,2.20073357890903,54.1180392291641,5.79999995231628,2.65000009536743,1.20040013395038,-0.0336763330215154,0.780346820809249,4.80160053580151,20.1212475582819
"82","181_CS_HS","CS_HS_1stcross","CS_HS","none","old","1stcross",2012-02-08,2014-10-23 17:20:10,4.99833333094915,12.1481770958885,404.423814380178,8.78116273438554,0.677023741220986,48.6762254698476,2.45000004768372,0.900000095367432,7.80260087067746,46.9756585180186,1.84999990463257,1.40000009536743,6.60220073672708,-0.445,-0.194583036350677,2.60086695689249,12.4400911273408
"83","182_CS_BvS","CS_BS_1stcross","CS_BS","none","old","1stcross",2012-02-08,2014-10-23 17:05:12,4.99833333094915,15.8763161051239,634.584673431693,6.43990850421539,0.38549290883165,47.7959319715045,5,1.39999985694885,3.80126709084287,45.7552518773478,4.10000014305115,2.09999990463257,3.80126709084287,-0.285063291139241,-0.398832684824903,5.00166722479324,17.2965222280525
"84","183_CS_JC","CS_JC_1stcross","CS_JC","none","old","1stcross",2012-02-08,2014-10-23 17:30:23,4.99833333094915,17.9710045683641,555.869889398988,7.13189279917971,0.376794812870016,38.3927975411936,4.09999990463257,1.79999995231628,3.80126709084287,37.992664306309,1.60000014305115,2.54999995231628,4.0013337798346,0.263427109974425,0.299513551077137,2.60086695689249,18.3539034238629
"85","184_CS_TP","CS_TP_1stcross","CS_TP","none","old","1stcross",2012-02-09,2014-10-23 15:52:25,4.99833333492279,15.1926234899312,556.46302233439,6.77113261487924,0.432411509841257,49.376458794365,3.79999995231628,1.60000002384186,5.60186728731499,48.3961319046058,3.69999980926514,2.45000004768372,4.40146715431892,0.20920278223649,0.948853615520282,3.00100033249017,20.9337305934721
"86","185_CS_TZ","CS_TZ_1stcross","CS_TZ","none","old","1stcross",2012-02-09,2014-10-23 15:30:30,4.99833333094915,13.8707038952616,438.424073397054,7.11403424692704,0.487625703070216,43.0343447830412,4.74999988079071,0.600000023841858,3.60120040185114,44.2947648664496,11.2999999523163,3.15000009536743,2.0006668899173,0.430582213691619,0.911111111111111,2.20073357890903,23.3452290191311
"87","186_CS_HS","CS_HS_1stcross","CS_HS","none","old","1stcross",2012-02-09,2014-10-23 16:21:12,4.99833333094915,12.4101177650872,657.520093019186,7.62688198473517,0.572545843045144,59.5398466248589,148.799999952316,1.29999995231628,0.20006668899173,59.6398799216552,149.049999833107,1.80000019073486,0.20006668899173,-0.345579793340987,0.512820512820513,4.80160053580151,9.69587481916629
"88","187_CS_BvS","CS_BS_1stcross","CS_BS","none","old","1stcross",2012-02-09,2014-10-23 16:01:10,4.99833333492279,15.7580685195642,763.403703583431,5.65631153771579,0.34915658598164,57.7392464257307,50.6499999761581,0.700000047683716,1.00033344416339,57.4791597397881,50.5,1.20000004768372,1.00033344416339,-0.213262382316824,0.935714285714286,6.00200066498034,13.7399876835485
"89","188_CS_JC","CS_JC_1stcross","CS_JC","none","old","1stcross",2012-02-09,2014-10-23 16:12:55,4.99833333094915,12.9252977266091,476.95363174217,7.96607786778596,0.583992713771728,48.2960987416834,1.65000009536743,1.39999985694885,4.20140046882633,48.5561854278327,0.700000047683716,2.5,3.40113371285941,0.291278113000549,-0.120338983050847,1.80060020092557,22.16446903001
"90","189_CS_TP","CS_TP_1stcross","CS_TP","none","old","1stcross",2012-02-09,2014-10-23 16:45:40,4.99833333094915,17.4087822680564,744.896173688111,6.21220379364394,0.346262545611655,51.6772257093243,14.5,2.19999992847443,2.80093364588422,51.2570856815215,16.2999999523163,2.70000004768372,2.40080026790076,0.211151736745887,0.550920245398773,3.00100033487595,20.5182451485512
"91","190_CS_TZ","CS_TZ_1stcross","CS_TZ","none","old","1stcross",2012-02-09,2014-10-23 16:52:37,4.99833333492279,15.0502560264147,606.250439919312,6.38657006652261,0.408078175215557,51.8172725507625,8.00000011920929,1,3.80126708782088,51.8172723122644,7.90000009536743,1.75,2.80093364365749,0.558312655086849,0.939271255060729,3.00100033249017,31.3899359661028
"92","191_CS_HS","CS_HS_1stcross","CS_HS","none","old","1stcross",2012-02-09,2014-10-23 16:34:45,4.99833333492279,15.8570062030155,791.709265423154,6.9471318395173,0.414790024488993,57.6792263809212,16.5999999046326,1.30000007152557,1.60053351066142,57.4591530422851,5.40000009536743,2.04999995231628,1.20040013299607,-0.283702213279678,0.617760617760618,5.60186728731499,7.47051291667383
"93","192_CS_BvS","CS_BS_1stcross","CS_BS","none","old","1stcross",2012-02-09,2014-10-23 16:27:36,4.99833333094915,13.6143037974351,420.935143689682,7.25404746962806,0.51393122899525,42.1140379850595,11.2999999523163,0.5,3.00100033487595,42.5541847103812,15.3999998569489,1.5,1.40046682294211,0.0802919708029197,0.422459893048128,2.60086695689249,21.5541429648338
"94","193_CS_JC","CS_JC_1stcross","CS_JC","none","old","1stcross",2012-02-09,2014-10-23 17:05:11,4.99833333094915,15.5107530726868,593.624786662022,7.1404220133163,0.453116313214436,49.0363454050935,6.14999997615814,1,4.60153384680979,46.9956653109368,4.24999988079071,2.10000014305115,5.00166722479324,0.0180319422977846,0.828625235404896,2.80093364588422,18.7941380708517
"95","194_CS_TP","CS_TP_1stcross","CS_TP","none","old","1stcross",2012-02-10,2014-10-23 10:59:39,4.99833333492279,14.1681274381769,563.512015717294,7.0077829448226,0.460784262021853,49.5765255785969,14.5,1.44999992847443,2.80093364365749,48.9163054195898,11.2999999523163,2.79999995231628,2.20073357715946,0.52317880794702,0.936538461538462,3.00100033249017,33.4719004512227
"96","195_CS_TZ","CS_TZ_1stcross","CS_TZ","none","old","1stcross",2012-02-10,2014-10-23 11:06:24,4.99833333094915,14.6663519437285,682.978312554429,7.46124693011753,0.480418040098223,55.1983994641985,7.39999997615814,1.29999995231628,3.00100033487595,55.9186395254889,17.2999999523163,2.14999985694885,2.0006668899173,-0.259555555555556,0.596281540504648,3.60120040185114,13.1299451149424
"97","196_CS_HS","CS_HS_1stcross","CS_HS","none","old","1stcross",2012-02-10,2014-10-23 10:42:45,4.99833333094915,13.5058142393924,573.892685992516,6.27579120270232,0.442208853240885,52.3174391713373,9.29999995231628,1.5,3.40113371285941,51.1770589868449,7.25000011920929,2.20000004768372,3.00100033487595,-0.462601238685088,-0.382743362831858,3.00100033487595,7.92803180006393
"98","197_CS_JC","CS_JC_1stcross","CS_JC","none","old","1stcross",2012-02-10,2014-10-23 10:36:13,4.97333333094915,13.2535657698742,274.934814576661,9.19574347741408,0.639295030134665,30.4423593310388,2.20000004768372,1.20000004768372,8.04289544621497,29.8793564196947,2.29999995231628,2.14999997615814,6.83646112928272,0.137137137137137,0.424287856071964,1.40750670308762,21.0141874199983
"99","198_CS_TP","CS_TP_1stcross","CS_TP","none","old","1stcross",2012-02-10,2014-10-23 14:24:20,4.99833333492279,14.9096469870944,484.66424031201,7.75673005675096,0.476599462289893,40.1733910126626,7.39999985694885,0.950000047683716,2.40080026599214,40.1933979486637,6.60000014305115,3.5,2.60086695482482,0.648612945838838,0.994627266621894,2.40080026599214,26.8279499952733
"100","199_CS_TZ","CS_TZ_1stcross","CS_TZ","none","old","1stcross",2012-02-10,2014-10-23 14:38:19,4.99833333492279,16.0680385801493,702.825041046256,6.68848580849302,0.401627950625269,53.5378459602444,20.2999999523163,1.40000009536743,2.20073357715946,53.0376792858623,19.6000001430511,2.19999980926514,2.20073357715946,0.510483135824977,0.601977750309023,4.40146715431892,33.6748834204137
"101","200_CS_HS","CS_HS_1stcross","CS_HS","none","old","1stcross",2012-02-10,2014-10-23 14:30:38,4.99833333094915,14.4832039659653,754.354713938075,6.62876933816972,0.421635591370482,58.979659905222,56.4500000476837,0.299999952316284,0.600200066975189,58.9396465578838,112.299999952316,2.64999997615814,0.40013337798346,-0.230583501006036,0.467181467181467,6.00200066975189,13.3986182287984
"102","201_CS_BvS","CS_BS_1stcross","CS_BS","none","old","1stcross",2012-02-10,2014-10-23 13:58:48,4.99833333094915,15.2213085009739,539.031382152142,7.4257474327536,0.443035885601516,47.41580529104,9.30000007152557,1.40000009536743,4.20140046882633,45.8752917285641,7.09999990463257,2.04999995231628,4.40146715781806,0.0206185567010309,0.422434367541766,3.20106702386768,15.4915276674989
"103","202_CS_JC","CS_JC_1stcross","CS_JC","none","old","1stcross",2012-02-10,2014-10-23 14:17:49,4.99833333094915,15.2517515323621,311.501907277257,7.58032209687255,0.466006067567697,24.6682226477411,1.79999995231628,2.80000019073486,2.20073357890903,24.0880292782849,0.5,2.80000019073486,3.80126709084287,0.0103092783505155,-0.367437284800787,1.00033344495865,27.8961503691549
"104","203_CS_TP","CS_TP_1stcross","CS_TP","none","old","1stcross",2012-02-10,2014-10-23 14:45:28,4.99833333492279,16.9648577349621,775.355013396099,6.66799909914018,0.383213239483862,54.0580194752284,4.10000014305115,0.949999928474426,2.40080026599214,54.6782260961306,5.29999995231628,1.89999985694885,1.60053351066142,0.7559088955737,0.997041420118343,4.20140046548624,39.2523510566589
"105","204_CS_TZ","CS_TZ_1stcross","CS_TZ","none","old","1stcross",2012-02-10,2014-10-23 15:13:59,4.99833333492279,14.3828497346718,715.622363597132,7.01471826081422,0.464575566237605,56.9189729251973,26.4999998807907,1.29999995231628,1.8006001994941,57.0390130148163,31.1499999761581,1.60000014305115,1.40046682182875,0.375863470134092,0.509225092250922,3.60120039898821,31.0596642617842
"106","205_CS_HS","CS_HS_1stcross","CS_HS","none","old","1stcross",2012-02-10,2014-10-23 15:07:15,4.99833333492279,15.5039494984278,741.47179073839,6.57782893876535,0.408625825326699,57.4591530899847,20.1000000238419,1.04999995231628,1.60053351066142,57.4991663895915,26.3000000715256,1.70000004768372,1.00033344416339,-0.250624479600333,0.773710482529118,5.60186728731499,7.77933022231245
"107","206_CS_BvS","CS_BS_1stcross","CS_BS","none","old","1stcross",2012-02-10,2014-10-23 15:00:51,4.99833333094915,17.4426355985684,806.905631164497,6.43341347623262,0.36104179471784,58.5595198297196,25.3500000238419,0.599999904632568,1.80060020092557,58.9396466055834,36.5500000715256,1.20000004768372,0.600200066975189,-0.23651804670913,0.537037037037037,6.00200066975189,15.2822500219238
"108","207_CS_JC","CS_JC_1stcross","CS_JC","none","old","1stcross",2012-02-10,2014-10-23 14:54:22,4.99833333094915,15.593469452031,502.76255025325,7.6032156943089,0.479925319695238,40.8136045543129,2.70000004768372,1.5,6.20206735874362,38.3327774486367,1.40000009536743,2.35000002384186,6.80226742571881,-0.166769993800372,0.171223021582734,1.40046682294211,20.3697071308093
"109","208_CS_TZ","CS_TZ_1stcross","CS_TZ","none","old","1stcross",2012-02-10,2014-10-23 16:04:57,4.99833333094915,15.1570318704341,747.246367868491,6.1732754759565,0.385911109862655,55.7385794863165,18,1.5,2.20073357890903,55.9186395731885,40.3999998569489,2.35000002384186,1.60053351193384,-0.152361396303901,0.197183098591549,4.60153384680979,19.3162290967032
"110","209_CS_HS","CS_HS_1stcross","CS_HS","none","old","1stcross",2012-02-10,2014-10-23 15:20:44,4.99833333094915,15.5985154603897,732.878368031765,5.39055322108535,0.337422601952481,56.1187060713817,13.4499999284744,0.700000047683716,2.60086695689249,56.0986996123609,7.5,1.50000011920929,2.0006668899173,-0.413617021276596,0.571209800918836,3.20106702386768,5.58068833433622
"111","210_CS_BvS","CS_BS_1stcross","CS_BS","none","old","1stcross",2012-02-10,2014-10-23 16:10:47,4.99833333094915,15.2877431305803,686.477109679074,6.889984026077,0.427069336451013,55.7185727410979,11.9499999284744,0.800000190734863,1.80060020092557,55.5985327944823,7.64999997615814,1.20000004768372,1.40046682294211,-0.158937415578568,0.744245524296675,5.4018006027767,15.688839015729
"112","211_CS_JC","CS_JC_1stcross","CS_JC","none","old","1stcross",2012-02-10,2014-10-23 16:51:12,4.99833333492279,13.0120266471268,364.486757533199,9.50947921755308,0.729402177612817,41.9339778171506,3,1.10000014305115,8.60286761980516,39.5331776465577,2.79999995231628,1.60000014305115,7.20240079797641,0.465530596436871,0.448598130841121,1.40046682182875,33.9975947738016
"113","212_CS_TP","CS_TP_1stcross","CS_TP","none","old","1stcross",2012-03-06,2014-10-23 16:27:40,4.99833333094915,14.7416402568822,451.048783919421,7.51605349570197,0.461937766751149,41.4138046212881,3,1.89999985694885,5.80193398076016,39.5931977228436,2.30000019073486,2.70000004768372,5.80193398076016,0.226165622825331,0.722860791826309,2.60086695689249,14.041224568244
"114","213_CS_TZ","CS_TZ_1stcross","CS_TZ","none","old","1stcross",2012-03-06,2014-10-23 17:06:47,4.99833333094915,14.8570179858551,153.714147428295,6.99288591777125,0.460303685191998,13.1843947759352,2.84999990463257,1.70000004768372,2.60086695689249,12.9243080897859,0.900000095367432,4,3.80126709084287,-0.122736418511066,-0.754189944134078,1.00033344495865,16.9637882838162
"115","214_CS_HS","CS_HS_1stcross","CS_HS","none","old","1stcross",2012-03-06,2014-10-23 16:12:35,4.99833333492279,16.940170595562,609.761060707261,5.73439199896091,0.309234196342585,45.5551851521399,5.05000007152557,1.95000004768372,4.80160053198427,44.2147382797215,2.94999992847443,2.04999995231628,5.60186728731499,-0.302804808242702,0.25,3.00100033249017,10.4700679550626
"116","215_CS_BvS","CS_BS_1stcross","CS_BS","none","old","1stcross",2012-03-06,2014-10-23 16:05:35,4.99833333094915,15.53811915283,254.093479825828,5.91003075404304,0.318666779568662,21.9073023968948,3.10000014305115,3,5.4018006027767,21.1870623356044,1.94999992847443,2.95000004768372,6.80226742571881,-0.273885350318471,-0.48331830477908,1.60053351193384,8.85479154260985
"117","216_CS_JC","CS_JC_1stcross","CS_JC","none","old","1stcross",2012-03-06,2014-10-23 16:21:37,4.99833333492279,15.6009077271207,472.268243911841,5.94821413651322,0.354398927192689,39.2730910083148,2.59999990463257,2.10000002384186,5.60186728731499,38.3927975106715,2.25,2,5.40180059848231,0.257452574525745,0.115913555992141,2.60086695482482,21.348825351173
"118","217_CS_TZ","CS_TZ_1stcross","CS_TZ","none","old","1stcross",2012-03-06,2014-10-23 17:46:30,4.99833333094915,12.3028169715135,319.51574871508,7.40968765648756,0.550202606706979,31.7105701574896,2.59999990463257,3.40000009536743,3.00100033487595,31.8506167539245,0.600000023841858,3.40000009536743,4.60153384680979,-0.348837209302326,-0.480822679266259,2.0006668899173,10.8794264304886
"119","218_CS_HS","CS_HS_1stcross","CS_HS","none","old","1stcross",2012-03-06,2014-10-23 17:26:35,4.99833333094915,18.2970170343802,655.605200600505,5.76144742061993,0.293103015999451,42.2340779793747,5.35000002384186,2.34999990463257,4.0013337798346,40.893631296689,3.95000004768372,2.94999992847443,4.40146715781806,-0.288212069937958,0.0699186991869919,4.80160053580151,9.39967312426825
"120","219_CS_BvS","CS_BS_1stcross","CS_BS","none","old","1stcross",2012-03-06,2014-10-23 17:19:47,4.99833333094915,18.7131720503526,327.195735544103,5.5394947217536,0.289370593499909,22.9476492368913,2.70000004768372,3.70000004768372,4.60153384680979,21.3071023299196,1.95000004768372,4.39999997615814,5.60186729176843,0.252873563218391,0.142991092358181,1.60053351193384,35.4813305758405
"121","220_CS_JC","CS_JC_1stcross","CS_JC","none","old","1stcross",2012-03-06,2014-10-23 17:53:48,4.99833333094915,11.2325149772236,102.402895256395,10.7560737491035,0.91685058135311,13.8046014927297,0.950000047683716,2.94999992847443,6.80226742571881,15.4051351477624,0.700000047683716,3,8.20273424866092,0.22969837587007,0.560653188180404,0.40013337798346,36.0606857231556
"122","221_CS_TP","CS_TP_1stcross","CS_TP","none","old","1stcross",2012-03-06,2014-10-23 17:13:08,4.99833333094915,14.55218066482,550.325361979437,8.49468140217457,0.548842507054978,48.5361786826142,2,1.79999995231628,2.80093364588422,48.2760921872633,1.5,2.35000002384186,3.20106702386768,0.412602739726027,0.514431239388795,2.0006668899173,27.7962222836705
"123","222_CS_TP","CS_TP_1stcross","CS_TP","none","old","1stcross",2012-03-06,2014-10-23 18:51:03,4.99833333094915,17.0425089609695,645.815580074307,6.84903822852926,0.36475134196518,46.3154385492851,4.40000009536743,1.69999980926514,4.60153384680979,44.3347781660882,3.20000004768372,2.10000014305115,5.20173391378497,0.333333333333333,0.338474721508141,2.40080026790076,22.4974570813301
"124","223_CS_TZ","CS_TZ_1stcross","CS_TZ","none","old","1stcross",2012-03-06,2014-10-23 18:13:55,4.99833333094915,17.4430166910056,731.485113920915,6.92016917270546,0.372431412883366,51.4171390231749,10.9000000953674,1.90000009536743,3.60120040185114,50.3167722337204,10.0999999046326,2.39999985694885,3.60120040185114,0.235294117647059,0.474558670820353,4.0013337798346,23.6116965106514
"125","224_CS_HS","CS_HS_1stcross","CS_HS","none","old","1stcross",2012-03-06,2014-10-23 18:35:26,4.99833333492279,16.0599311705812,675.021583146423,5.95813968933072,0.348383909993264,53.1177060281749,10.9000000953674,1.44999992847443,3.60120039898821,53.0576859356658,15.1000000238419,2,2.60086695482482,-0.114423076923077,0.804983748645721,5.00166722081695,14.1424384097249
"126","225_CS_BvS","CS_BS_1stcross","CS_BS","none","old","1stcross",2012-03-06,2014-10-23 18:26:16,4.99833333094915,11.8684753876039,60.5430299228802,8.75894594637752,0.615121464043122,7.88262751765438,1.90000009536743,9.79999995231628,3.00100033487595,7.46248739445237,0.800000071525574,6.40000009536743,4.0013337798346,-0.305084745762712,-0.911095048789302,0.20006668899173,14.118525712292
"127","226_CS_JC","CS_JC_1stcross","CS_JC","none","old","1stcross",2012-03-06,2014-10-23 18:20:19,4.99833333094915,16.434911051056,543.067951825081,6.70691870830901,0.373991653784469,44.6148715974561,3.5,0.650000095367432,4.80160053580151,43.7345783376111,4.70000004768372,1.49999988079071,4.0013337798346,-0.00185758513931889,0.0244956772334294,2.20073357890903,19.2765297608968
